39.8, 0.957323, 0.000522772
39.9, 0.958387, 0.000516413
40, 0.959426, 0.000510054
40.1, 0.96044, 0.000504092
40.2, 0.961429, 0.00049813
40.3, 0.962395, 0.000492168
40.4, 0.963337, 0.000486206
40.5, 0.964257, 0.000480244
40.6, 0.965154, 0.000474282
40.7, 0.96603, 0.00046832
40.8, 0.966885, 0.000462358
40.9, 0.967718, 0.000456396
41, 0.968532, 0.000450434
41.1, 0.969325, 0.000446974
41.2, 0.970099, 0.000443514
41.3, 0.970855, 0.000440053
41.4, 0.971591, 0.000436593
41.5, 0.97231, 0.000433133
41.6, 0.973011, 0.000429673
41.7, 0.973695, 0.000426213
41.8, 0.974361, 0.000422752
41.9, 0.975012, 0.000419292
42, 0.975646, 0.000415832
42.1, 0.976264, 0.000411735
42.2, 0.976868, 0.000407639
42.3, 0.977456, 0.000403542
42.4, 0.97803, 0.000399445
42.5, 0.978589, 0.000395348
42.6, 0.979134, 0.000391252
42.7, 0.979666, 0.000387155
42.8, 0.980185, 0.000383058
42.9, 0.98069, 0.000378962
43, 0.981183, 0.000374865
43.1, 0.981664, 0.000371337
43.2, 0.982132, 0.000367808
43.3, 0.982589, 0.00036428
43.4, 0.983034, 0.000360751
43.5, 0.983468, 0.000357223
43.6, 0.983891, 0.000353695
43.7, 0.984304, 0.000350166
43.8, 0.984706, 0.000346638
43.9, 0.985098, 0.000343109
44, 0.98548, 0.000339581
44.1, 0.985852, 0.000337572
44.2, 0.986215, 0.000335563
44.3, 0.986569, 0.000333553
44.4, 0.986914, 0.000331544
44.5, 0.98725, 0.000329535
44.6, 0.987578, 0.000327526
44.7, 0.987897, 0.000325517
44.8, 0.988208, 0.000323507
44.9, 0.988511, 0.000321498
45, 0.988807, 0.000319489
45.1, 0.989095, 0.000318455
45.2, 0.989376, 0.000317421
45.3, 0.989649, 0.000316387
45.4, 0.989916, 0.000315353
45.5, 0.990175, 0.000314319
45.6, 0.990429, 0.000313284
45.7, 0.990675, 0.00031225
45.8, 0.990916, 0.000311216
45.9, 0.99115, 0.000310182
46, 0.991378, 0.000309148
46.1, 0.991601, 0.000306429
46.2, 0.991817, 0.00030371
46.3, 0.992029, 0.000300991
46.4, 0.992234, 0.000298272
46.5, 0.992435, 0.000295552
46.6, 0.99263, 0.000292833
46.7, 0.99282, 0.000290114
46.8, 0.993006, 0.000287395
46.9, 0.993187, 0.000284676
47, 0.993363, 0.000281957
47.1, 0.993534, 0.000282048
47.2, 0.993701, 0.000282139
47.3, 0.993864, 0.00028223
47.4, 0.994023, 0.000282321
47.5, 0.994178, 0.000282413
47.6, 0.994328, 0.000282504
47.7, 0.994475, 0.000282595
47.8, 0.994618, 0.000282686
47.9, 0.994757, 0.000282777
48, 0.994893, 0.000282868
48.1, 0.995025, 0.000282918
48.2, 0.995154, 0.000282967
48.3, 0.995279, 0.000283016
48.4, 0.995402, 0.000283066
48.5, 0.995521, 0.000283115
48.6, 0.995637, 0.000283165
48.7, 0.99575, 0.000283215
48.8, 0.99586, 0.000283264
48.9, 0.995967, 0.000283314
49, 0.996072, 0.000283363
49.1, 0.996173, 0.000283326
49.2, 0.996273, 0.000283289
49.3, 0.996369, 0.000283253
49.4, 0.996463, 0.000283216
49.5, 0.996555, 0.000283179
49.6, 0.996644, 0.000283142
49.7, 0.996731, 0.000283105
49.8, 0.996816, 0.000283069
49.9, 0.996899, 0.000283032
50, 0.996979, 0.000282995
50.1, 0.997058, 0.000282928
50.2, 0.997134, 0.000282861
50.3, 0.997208, 0.000282795
50.4, 0.997281, 0.000282728
50.5, 0.997351, 0.000282661
50.6, 0.99742, 0.000282594
50.7, 0.997487, 0.000282527
50.8, 0.997552, 0.000282461
50.9, 0.997616, 0.000282394
51, 0.997678, 0.000282327
51.1, 0.997738, 0.000283347
51.2, 0.997797, 0.000284366
51.3, 0.997854, 0.000285386
51.4, 0.997909, 0.000286405
51.5, 0.997964, 0.000287425
51.6, 0.998017, 0.000288444
51.7, 0.998068, 0.000289464
51.8, 0.998118, 0.000290483
51.9, 0.998167, 0.000291503
52, 0.998215, 0.000292522
52.1, 0.998261, 0.000291682
52.2, 0.998306, 0.000290841
52.3, 0.99835, 0.000290001
52.4, 0.998393, 0.00028916
52.5, 0.998435, 0.00028832
52.6, 0.998475, 0.00028748
52.7, 0.998515, 0.000286639
52.8, 0.998554, 0.000285799
52.9, 0.998591, 0.000284958
53, 0.998628, 0.000284118
53.1, 0.998663, 0.000284701
53.2, 0.998698, 0.000285283
53.3, 0.998732, 0.000285866
53.4, 0.998765, 0.000286449
53.5, 0.998797, 0.000287032
53.6, 0.998828, 0.000287614
53.7, 0.998859, 0.000288197
53.8, 0.998888, 0.00028878
53.9, 0.998917, 0.000289362
54, 0.998945, 0.000289945
54.1, 0.998973, 0.000290553
54.2, 0.999, 0.000291161
54.3, 0.999026, 0.000291769
54.4, 0.999051, 0.000292377
54.5, 0.999076, 0.000292984
54.6, 0.9991, 0.000293592
54.7, 0.999123, 0.0002942
54.8, 0.999146, 0.000294808
54.9, 0.999168, 0.000295416
55, 0.99919, 0.000296024
55.1, 0.999211, 0.000296657
55.2, 0.999231, 0.000297289
55.3, 0.999251, 0.000297922
55.4, 0.999271, 0.000298555
55.5, 0.99929, 0.000299187
55.6, 0.999308, 0.00029982
55.7, 0.999326, 0.000300453
55.8, 0.999344, 0.000301086
55.9, 0.999361, 0.000301718
56, 0.999377, 0.000302351
56.1, 0.999393, 0.000303532
56.2, 0.999409, 0.000304713
56.3, 0.999425, 0.000305894
56.4, 0.99944, 0.000307075
56.5, 0.999454, 0.000308257
56.6, 0.999468, 0.000309438
56.7, 0.999482, 0.000310619
56.8, 0.999496, 0.0003118
56.9, 0.999509, 0.000312981
57, 0.999522, 0.000314162
57.1, 0.999534, 0.000315679
57.2, 0.999546, 0.000317195
57.3, 0.999558, 0.000318712
57.4, 0.999569, 0.000320228
57.5, 0.999581, 0.000321745
57.6, 0.999591, 0.000323261
57.7, 0.999602, 0.000324778
57.8, 0.999612, 0.000326294
57.9, 0.999623, 0.000327811
58, 0.999632, 0.000329327
58.1, 0.999642, 0.000330194
58.2, 0.999651, 0.000331062
58.3, 0.99966, 0.000331929
58.4, 0.999669, 0.000332797
58.5, 0.999678, 0.000333664
58.6, 0.999686, 0.000334531
58.7, 0.999694, 0.000335399
58.8, 0.999702, 0.000336266
58.9, 0.99971, 0.000337134
59, 0.999718, 0.000338001
59.1, 0.999725, 0.000339075
59.2, 0.999732, 0.00034015
59.3, 0.999739, 0.000341224
59.4, 0.999746, 0.000342299
59.5, 0.999752, 0.000343373
59.6, 0.999759, 0.000344447
59.7, 0.999765, 0.000345522
59.8, 0.999771, 0.000346596
59.9, 0.999777, 0.000347671
60, 0.999783, 0.000348745
60.1, 0.999789, 0.000350017
60.2, 0.999794, 0.000351289
60.3, 0.999799, 0.000352561
60.4, 0.999805, 0.000353833
60.5, 0.99981, 0.000355105
60.6, 0.999815, 0.000356377
60.7, 0.99982, 0.000357649
60.8, 0.999824, 0.000358921
60.9, 0.999829, 0.000360193
61, 0.999833, 0.000361465
61.1, 0.999838, 0.000362366
61.2, 0.999842, 0.000363268
61.3, 0.999846, 0.000364169
61.4, 0.99985, 0.00036507
61.5, 0.999854, 0.000365972
61.6, 0.999858, 0.000366873
61.7, 0.999861, 0.000367774
61.8, 0.999865, 0.000368675
61.9, 0.999868, 0.000369577
62, 0.999872, 0.000370478
62.1, 0.999875, 0.000371106
62.2, 0.999878, 0.000371733
62.3, 0.999882, 0.000372361
62.4, 0.999885, 0.000372989
62.5, 0.999888, 0.000373617
62.6, 0.999891, 0.000374244
62.7, 0.999893, 0.000374872
62.8, 0.999896, 0.0003755
62.9, 0.999899, 0.000376127
63, 0.999902, 0.000376755
63.1, 0.999904, 0.00037699
63.2, 0.999907, 0.000377225
63.3, 0.999909, 0.00037746
63.4, 0.999911, 0.000377695
63.5, 0.999914, 0.000377931
63.6, 0.999916, 0.000378166
63.7, 0.999918, 0.000378401
63.8, 0.99992, 0.000378636
63.9, 0.999922, 0.000378871
64, 0.999924, 0.000379106
64.1, 0.999926, 0.000379303
64.2, 0.999928, 0.0003795
64.3, 0.99993, 0.000379698
64.4, 0.999932, 0.000379895
64.5, 0.999934, 0.000380092
64.6, 0.999935, 0.000380289
64.7, 0.999937, 0.000380486
64.8, 0.999939, 0.000380684
64.9, 0.99994, 0.000380881
65, 0.999942, 0.000381078
65.1, 0.999943, 0.000381259
65.2, 0.999945, 0.00038144
65.3, 0.999946, 0.00038162
65.4, 0.999948, 0.000381801
65.5, 0.999949, 0.000381982
65.6, 0.99995, 0.000382163
65.7, 0.999952, 0.000382344
65.8, 0.999953, 0.000382524
65.9, 0.999954, 0.000382705
66, 0.999955, 0.000382886
66.1, 0.999957, 0.000382704
66.2, 0.999958, 0.000382522
66.3, 0.999959, 0.00038234
66.4, 0.99996, 0.000382158
66.5, 0.999961, 0.000381977
66.6, 0.999962, 0.000381795
66.7, 0.999963, 0.000381613
66.8, 0.999964, 0.000381431
66.9, 0.999965, 0.000381249
67, 0.999966, 0.000381067
67.1, 0.999967, 0.000381154
67.2, 0.999967, 0.000381242
67.3, 0.999968, 0.000381329
67.4, 0.999969, 0.000381416
67.5, 0.99997, 0.000381504
67.6, 0.999971, 0.000381591
67.7, 0.999971, 0.000381678
67.8, 0.999972, 0.000381765
67.9, 0.999973, 0.000381853
68, 0.999974, 0.00038194
68.1, 0.999974, 0.000382784
68.2, 0.999975, 0.000383628
68.3, 0.999976, 0.000384473
68.4, 0.999976, 0.000385317
68.5, 0.999977, 0.000386161
68.6, 0.999978, 0.000387005
68.7, 0.999978, 0.000387849
68.8, 0.999979, 0.000388694
68.9, 0.999979, 0.000389538
69, 0.99998, 0.000390382
69.1, 0.99998, 0.000390399
69.2, 0.999981, 0.000390415
69.3, 0.999981, 0.000390432
69.4, 0.999982, 0.000390448
69.5, 0.999982, 0.000390465
69.6, 0.999983, 0.000390481
69.7, 0.999983, 0.000390498
69.8, 0.999984, 0.000390514
69.9, 0.999984, 0.000390531
70, 0.999984, 0.000390547
70.1, 0.999985, 0.000390991
70.2, 0.999985, 0.000391435
70.3, 0.999986, 0.000391879
70.4, 0.999986, 0.000392323
70.5, 0.999986, 0.000392767
70.6, 0.999987, 0.000393212
70.7, 0.999987, 0.000393656
70.8, 0.999987, 0.0003941
70.9, 0.999988, 0.000394544
71, 0.999988, 0.000394988
71.1, 0.999988, 0.000396004
71.2, 0.999989, 0.00039702
71.3, 0.999989, 0.000398035
71.4, 0.999989, 0.000399051
71.5, 0.99999, 0.000400067
71.6, 0.99999, 0.000401083
71.7, 0.99999, 0.000402099
71.8, 0.99999, 0.000403114
71.9, 0.999991, 0.00040413
72, 0.999991, 0.000405146
72.1, 0.999991, 0.000406156
72.2, 0.999991, 0.000407166
72.3, 0.999992, 0.000408177
72.4, 0.999992, 0.000409187
72.5, 0.999992, 0.000410197
72.6, 0.999992, 0.000411207
72.7, 0.999992, 0.000412217
72.8, 0.999993, 0.000413228
72.9, 0.999993, 0.000414238
73, 0.999993, 0.000415248
73.1, 0.999993, 0.000415928
73.2, 0.999993, 0.000416608
73.3, 0.999993, 0.000417289
73.4, 0.999994, 0.000417969
73.5, 0.999994, 0.000418649
73.6, 0.999994, 0.000419329
73.7, 0.999994, 0.000420009
73.8, 0.999994, 0.00042069
73.9, 0.999994, 0.00042137
74, 0.999995, 0.00042205
74.1, 0.999995, 0.000423291
74.2, 0.999995, 0.000424532
74.3, 0.999995, 0.000425773
74.4, 0.999995, 0.000427014
74.5, 0.999995, 0.000428256
74.6, 0.999995, 0.000429497
74.7, 0.999995, 0.000430738
74.8, 0.999996, 0.000431979
74.9, 0.999996, 0.00043322
75, 0.999996, 0.000434461
75.1, 0.999996, 0.000434986
75.2, 0.999996, 0.00043551
75.3, 0.999996, 0.000436035
75.4, 0.999996, 0.00043656
75.5, 0.999996, 0.000437085
75.6, 0.999996, 0.000437609
75.7, 0.999997, 0.000438134
75.8, 0.999997, 0.000438659
75.9, 0.999997, 0.000439183
76, 0.999997, 0.000439708
76.1, 0.999997, 0.000439665
76.2, 0.999997, 0.000439623
76.3, 0.999997, 0.00043958
76.4, 0.999997, 0.000439538
76.5, 0.999997, 0.000439495
76.6, 0.999997, 0.000439452
76.7, 0.999997, 0.00043941
76.8, 0.999997, 0.000439367
76.9, 0.999997, 0.000439325
77, 0.999998, 0.000439282
77.1, 0.999998, 0.00043967
77.2, 0.999998, 0.000440059
77.3, 0.999998, 0.000440447
77.4, 0.999998, 0.000440836
77.5, 0.999998, 0.000441224
77.6, 0.999998, 0.000441612
77.7, 0.999998, 0.000442001
77.8, 0.999998, 0.000442389
77.9, 0.999998, 0.000442778
78, 0.999998, 0.000443166
78.1, 0.999998, 0.000443157
78.2, 0.999998, 0.000443148
78.3, 0.999998, 0.000443138
78.4, 0.999998, 0.000443129
78.5, 0.999998, 0.00044312
78.6, 0.999998, 0.000443111
78.7, 0.999998, 0.000443102
